,Aridity_Index_Avg,Average Precipitation Trend,GlacierAreaFrac,Mean_Volume_Loss_ssp126,Mean_Volume_Loss_ssp245,Mean_Volume_Loss_ssp370,Mean_Volume_Loss_ssp585,Mean_Initial_Volumes_ssp126,Mean_Initial_Volumes_ssp245,Mean_Initial_Volumes_ssp370,Mean_Initial_Volumes_ssp585,#glaciers
STIKINE,3.012718851310626,83168124.85009317,0.0706919877356194,309.0529415358066,328.0563569876147,344.98844305292903,354.4697468986288,361.42962580497743,363.42712691558,365.930030949803,368.792335432461,2275
SKEENA,1.5784861189793271,1384101476.0352356,0.014768062526079,34.26783353661527,35.49617969374024,36.199101499423655,36.61313261411717,35.882928595285435,36.10025567047906,36.333838602585494,36.65956852269577,1168
SKAGIT,0.9815858432155304,510281287.84172976,0.0221219931356807,5.55669462851855,6.050264631998528,6.285352361718864,6.375827291967634,6.284949073704202,6.329203431916885,6.373771804151651,6.426545665161767,802
NUSHAGAK,8.625672327520816,73397811.17126456,0.0024883061776792,4.73452028136292,4.763317807683716,4.783371140042436,4.809217355597348,4.744231380905032,4.767029401303071,4.784039411052638,4.809426196028532,116
NASS,1.429769593462212,599429146.4117867,0.0621062859917619,121.97672666815564,126.59487714174178,130.20082202869472,132.16093234967565,130.16466577524892,130.94794661576995,131.78128395647045,132.869189875402,819
KUSKOKWIM,9.119935566110971,181557944.9127257,0.0085851579497678,70.41039851718483,72.87169656506256,74.8814575835064,75.99312455870539,76.26990991301496,76.72954843207816,77.0765909391056,77.4932905948829,874
FRASER,2.5191361296272934,283470868.589422,0.0109907890254984,136.0987352384925,143.37383750588577,147.98595268215064,149.91461183199726,148.24360907901743,149.06413929352885,150.04885040251892,151.06156514904026,2631
COPPER,4.236010337579753,217180680.0910891,0.2461667186013499,1961.143190347432,2241.819660738317,2473.0843122860506,2756.328654533915,4150.87986130215,4187.504880806245,4221.348805561108,4265.740172248977,3305
COLUMBIA,6.549884516099593,43281470.4516777,0.0028714186934938,88.01114204114388,95.23710103415556,99.57806746228836,100.7304956401665,99.61070260444852,100.0571531314864,100.7117386101927,101.209702436195,3436
ALSEK,4.995816588222734,69892928.41042079,0.1959323145085116,867.1908527807041,926.9120688812294,974.459694754421,1016.5789202463952,1093.317680646959,1099.4398174327075,1106.7188273972763,1114.7218828847545,1391
NELSON,2.797577226969706,8605704.877505518,0.0003374754833165,21.58177738948105,22.988548835444153,23.83733285305495,24.050078972182273,23.77583674682502,23.88853988081027,24.022228348515792,24.120100412697724,586
MACKENZIE,4.647264839768642,90210991.20554385,0.0008114514761004,70.38827060222339,73.73587871279544,76.14252965603856,77.02372772643949,76.03813651012734,76.44642227906353,76.98819390166518,77.41005206800348,2129
COLVILLE,6.175496510065551,102814640.54397932,0.0005612083845326,1.1058112192238778,1.112695002309799,1.120721296442432,1.1295470367331937,1.1135384389550156,1.1183026258995183,1.12364645398571,1.1319172413619596,103
YSYK-KOL,5.660446121843377,103457461.42158853,0.0231707098978205,21.506655214988943,22.9638378155668,23.523128591323072,23.754197981536823,23.087143232559356,23.377885444069943,23.644808963630123,23.814250227463404,807
UVS NUUR,6.72089400642612,37790968.974677995,0.0006558985254488,1.8688694823925784,1.9877075132709427,2.0253904636164233,2.0440724312167764,2.010261597177132,2.014119144413176,2.0309575671620665,2.045341294984768,54
TARIM HE,3.053107657042024,1162809327.942341,0.0167073459711272,623.2807948027785,877.5812218343074,1116.6933037646563,1321.5477892544525,1709.860553670741,1762.4916669342354,1805.3452398396091,1845.0931059921843,20783
TALAS,3.2089415355579725,23952255.344809256,0.0010404023777465,2.7846539896583904,2.8197854665454587,2.8352945107339567,2.851239386895187,2.8075623290800813,2.8213738768914616,2.8353031633919374,2.851239386895187,174
LAKE BALKHASH,10.606477561021531,224344.7490746948,0.0056136376879487,114.49337151046612,124.0808472446451,129.98244234602276,133.12893555269875,130.38859652639528,132.08792848272768,133.69671795876243,134.90224985324969,3142
HAR US NUUR,6.543326283373032,-1249545.6461189575,0.001395899764193,14.459879947579594,15.243457603968102,15.53585063334172,15.721209927242908,15.429572758932109,15.484791078799306,15.628703276444874,15.742512027100878,566
CHUY,7.665382003860106,1340028.948501018,0.0024915842618745,15.3700764986079,16.33323756473944,16.665288860905758,16.797048808514067,16.380292319707838,16.57395937098046,16.70852799381753,16.809966815359456,719
ARAL SEA,1.0745761778817489,-269640007.66773444,0.0091494352377011,465.4601785571412,564.2310236244374,648.0196578679665,702.1115749918408,780.6604586033997,796.2658705935902,812.5915507413556,824.6288363224681,16210
YELLOW RIVER,3.984452959189376,7103212.364324406,0.0001841986697054,6.6561319475136935,7.31856773842763,7.829203583167837,8.155028925993859,8.392750788932277,8.463642711167042,8.536723122394136,8.591229208344059,287
MEKONG,3.6469693195190023,14852973.05511794,0.000218588032311,7.468590107814486,7.521492306458486,7.545559875692374,7.55385974828617,7.496720747684481,7.527630548655439,7.546897598767743,7.5543669087173795,405
KAMCHATKA,3.229402112226708,14365619.84982382,0.0036961897163072,8.473197478770878,10.46468138073826,12.04963656519304,13.623123827951964,17.01848014769457,17.199008662999102,17.326982360869916,17.507862004880213,135
SALWEEN,0.972450959824949,-13416790.510401703,0.0047518325405071,57.426944785325134,60.57591750342426,63.017771320885096,64.32948254023293,64.71463526856202,64.90973420583141,65.21729771350864,65.51739305289512,2134
IRRAWADDY,4.091625597279668,21879676.04162056,0.0001122094796739,1.3107337545394482,1.369654616794768,1.4120791390932608,1.4327198147392797,1.4064312301707125,1.418082931154706,1.4330631456283698,1.4439277782805922,143
INDUS,7.0108083070956555,-2524825.1568265874,0.0314460646384228,1068.5150403468865,1283.3541669775186,1485.1633776605186,1661.037460070334,2207.054819576349,2247.5399631751116,2290.7034073482932,2332.2166931362895,23422
GANGES,1.2097028733192976,-30516946.23707339,0.0078545322214539,333.72419658114,368.17246015164847,392.58602578275065,408.1783799162511,431.91438395393226,435.3944111851648,439.0033555095832,442.7437463505346,6552
BRAHMAPUTRA,1.905142638146244,-77086181.84720445,0.0194684746189131,509.2775345935088,552.9705203451111,585.5011602245721,602.9309693438823,610.8038294993313,614.6311766377125,619.5304038389453,624.0154534423576,11507
OB,1.6941238202059503,-76358883.36364299,0.0002510686325879,30.361749858238433,33.005397256051005,34.515274163896805,35.414992869389366,35.2751162830529,35.57969091345889,35.951640581744854,36.27282794381822,1608
INDIGIRKA,9.07728870812194,-4872448.568745633,0.0005038707707273,8.011069415223385,8.111363838037132,8.136304058803693,8.162465031043014,8.14774495277335,8.131399546993599,8.140116137429171,8.163920052762393,331
YANGTZE,3.3624679135802475,31889190.322757717,0.000978323786395,87.93641308956691,94.3673953370914,98.97677295632108,100.91941286699377,100.04455672482374,100.93709094972228,101.93929719681483,102.56863629719057,1633
